"","Date","Flow","SpC"
"20675",2006-08-09,68.6,NA
"20676",2006-08-10,71.2,NA
"20677",2006-08-11,105,NA
"20678",2006-08-12,95.4,NA
"20679",2006-08-13,77.6,NA
"20680",2006-08-14,69.8,NA
"20681",2006-08-15,67.5,NA
"20682",2006-08-16,64.1,NA
"20683",2006-08-17,71.6,NA
"20684",2006-08-18,79.5,NA
"20685",2006-08-19,68.9,NA
"20686",2006-08-20,61.2,NA
"20687",2006-08-21,57.6,NA
"20688",2006-08-22,56.9,NA
"20689",2006-08-23,58.5,NA
"20690",2006-08-24,58.5,NA
"20691",2006-08-25,58.5,NA
"20692",2006-08-26,56.2,NA
"20693",2006-08-27,57.6,NA
"20694",2006-08-28,55.4,NA
"20695",2006-08-29,48.4,NA
"20696",2006-08-30,48.9,NA
"20697",2006-08-31,444,NA
"20698",2006-09-01,1560,NA
"20699",2006-09-02,2030,NA
"20700",2006-09-03,898,NA
"20701",2006-09-04,402,NA
"20702",2006-09-05,266,NA
"20703",2006-09-06,205,NA
"20704",2006-09-07,173,NA
"20705",2006-09-08,141,NA
"20706",2006-09-09,119,NA
"20707",2006-09-10,108,NA
"20708",2006-09-11,99,NA
"20709",2006-09-12,95.8,NA
"20710",2006-09-13,90.9,NA
"20711",2006-09-14,139,NA
"20712",2006-09-15,632,NA
"20713",2006-09-16,507,NA
"20714",2006-09-17,257,NA
"20715",2006-09-18,172,NA
"20716",2006-09-19,133,NA
"20717",2006-09-20,130,NA
"20718",2006-09-21,121,NA
"20719",2006-09-22,124,NA
"20720",2006-09-23,112,NA
"20721",2006-09-24,108,NA
"20722",2006-09-25,230,NA
"20723",2006-09-26,167,NA
"20724",2006-09-27,111,NA
"20725",2006-09-28,108,NA
"20726",2006-09-29,191,NA
"20727",2006-09-30,181,NA
"20728",2006-10-01,141,NA
"20729",2006-10-02,123,NA
"20730",2006-10-03,112,NA
"20731",2006-10-04,107,NA
"20732",2006-10-05,102,NA
"20733",2006-10-06,208,NA
"20734",2006-10-07,4560,NA
"20735",2006-10-08,7480,NA
"20736",2006-10-09,6460,NA
"20737",2006-10-10,901,NA
"20738",2006-10-11,526,NA
"20739",2006-10-12,404,NA
"20740",2006-10-13,320,NA
"20741",2006-10-14,259,NA
"20742",2006-10-15,232,NA
"20743",2006-10-16,197,NA
"20744",2006-10-17,186,NA
"20745",2006-10-18,247,NA
"20746",2006-10-19,262,NA
"20747",2006-10-20,242,NA
"20748",2006-10-21,213,NA
"20749",2006-10-22,193,NA
"20750",2006-10-23,200,NA
"20751",2006-10-24,196,NA
"20752",2006-10-25,174,NA
"20753",2006-10-26,163,NA
"20754",2006-10-27,164,NA
"20755",2006-10-28,536,NA
"20756",2006-10-29,1260,NA
"20757",2006-10-30,676,NA
"20758",2006-10-31,420,NA
"20759",2006-11-01,328,NA
"20760",2006-11-02,285,NA
"20761",2006-11-03,256,NA
"20762",2006-11-04,226,NA
"20763",2006-11-05,212,NA
"20764",2006-11-06,204,NA
"20765",2006-11-07,215,NA
"20766",2006-11-08,1200,NA
"20767",2006-11-09,2040,NA
"20768",2006-11-10,891,NA
"20769",2006-11-11,568,NA
"20770",2006-11-12,1330,NA
"20771",2006-11-13,4960,NA
"20772",2006-11-14,3100,NA
"20773",2006-11-15,938,NA
"20774",2006-11-16,1820,NA
"20775",2006-11-17,5570,NA
"20776",2006-11-18,5710,NA
"20777",2006-11-19,1210,NA
"20778",2006-11-20,807,NA
"20779",2006-11-21,649,NA
"20780",2006-11-22,1570,NA
"20781",2006-11-23,5120,NA
"20782",2006-11-24,6020,NA
"20783",2006-11-25,1780,NA
"20784",2006-11-26,942,NA
"20785",2006-11-27,763,NA
"20786",2006-11-28,653,NA
"20787",2006-11-29,572,NA
"20788",2006-11-30,528,NA
"20789",2006-12-01,510,NA
"20790",2006-12-02,511,NA
"20791",2006-12-03,487,NA
"20792",2006-12-04,447,NA
"20793",2006-12-05,428,NA
"20794",2006-12-06,399,NA
"20795",2006-12-07,382,NA
"20796",2006-12-08,361,NA
"20797",2006-12-09,344,NA
"20798",2006-12-10,333,NA
"20799",2006-12-11,332,NA
"20800",2006-12-12,323,NA
"20801",2006-12-13,315,NA
"20802",2006-12-14,300,NA
"20803",2006-12-15,310,NA
"20804",2006-12-16,312,56
"20805",2006-12-17,294,56
"20806",2006-12-18,278,57
"20807",2006-12-19,275,58
"20808",2006-12-20,268,57
"20809",2006-12-21,259,56
"20810",2006-12-22,262,57
"20811",2006-12-23,407,58
"20812",2006-12-24,614,59
"20813",2006-12-25,516,60
"20814",2006-12-26,2250,49
"20815",2006-12-27,1530,42
"20816",2006-12-28,777,44
"20817",2006-12-29,565,47
"20818",2006-12-30,475,49
"20819",2006-12-31,433,52
"20820",2007-01-01,438,54
"20821",2007-01-02,3650,40
"20822",2007-01-03,3070,39
"20823",2007-01-04,903,45
"20824",2007-01-05,693,50
"20825",2007-01-06,1310,54
"20826",2007-01-07,2090,41
"20827",2007-01-08,1990,44
"20828",2007-01-09,3960,28
"20829",2007-01-10,1420,24
"20830",2007-01-11,883,27
"20831",2007-01-12,709,29
"20832",2007-01-13,608,30
"20833",2007-01-14,557,32
"20834",2007-01-15,527,57
"20835",2007-01-16,500,60
"20836",2007-01-17,461,59
"20837",2007-01-18,414,58
"20838",2007-01-19,417,58
"20839",2007-01-20,415,57
"20840",2007-01-21,389,57
"20841",2007-01-22,461,57
"20842",2007-01-23,563,59
"20843",2007-01-24,552,57
"20844",2007-01-25,464,58
"20845",2007-01-26,425,56
"20846",2007-01-27,402,56
"20847",2007-01-28,382,57
"20848",2007-01-29,378,55
"20849",2007-01-30,340,55
"20850",2007-01-31,318,55
"20851",2007-02-01,316,55
"20852",2007-02-02,350,55
"20853",2007-02-03,387,56
"20854",2007-02-04,379,57
"20855",2007-02-05,339,58
"20856",2007-02-06,298,55
"20857",2007-02-07,299,58
"20858",2007-02-08,322,56
"20859",2007-02-09,305,54
"20860",2007-02-10,289,54
"20861",2007-02-11,267,54
"20862",2007-02-12,285,54
"20863",2007-02-13,300,56
"20864",2007-02-14,750,68
"20865",2007-02-15,1600,48
"20866",2007-02-16,824,46
"20867",2007-02-17,558,46
"20868",2007-02-18,484,48
"20869",2007-02-19,441,49
"20870",2007-02-20,399,51
"20871",2007-02-21,386,55
"20872",2007-02-22,383,58
"20873",2007-02-23,362,59
"20874",2007-02-24,336,59
"20875",2007-02-25,327,58
"20876",2007-02-26,403,57
"20877",2007-02-27,436,58
"20878",2007-02-28,400,60
"20879",2007-03-01,353,61
"20880",2007-03-02,445,61
"20881",2007-03-03,1170,60
"20882",2007-03-04,717,56
"20883",2007-03-05,496,57
"20884",2007-03-06,418,58
"20885",2007-03-07,375,59
"20886",2007-03-08,343,59
"20887",2007-03-09,329,61
"20888",2007-03-10,307,63
"20889",2007-03-11,298,65
"20890",2007-03-12,288,66
"20891",2007-03-13,276,67
"20892",2007-03-14,271,69
"20893",2007-03-15,296,72
"20894",2007-03-16,406,70
"20895",2007-03-17,2970,53
"20896",2007-03-18,2020,46
"20897",2007-03-19,836,49
"20898",2007-03-20,608,52
"20899",2007-03-21,508,51
"20900",2007-03-22,451,50
"20901",2007-03-23,419,51
"20902",2007-03-24,398,53
"20903",2007-03-25,371,54
"20904",2007-03-26,344,55
"20905",2007-03-27,321,57
"20906",2007-03-28,321,58
"20907",2007-03-29,452,57
"20908",2007-03-30,761,57
"20909",2007-03-31,518,56
"20910",2007-04-01,410,55
"20911",2007-04-02,377,63
"20912",2007-04-03,347,72
"20913",2007-04-04,322,76
"20914",2007-04-05,305,76
"20915",2007-04-06,276,74
"20916",2007-04-07,264,72
"20917",2007-04-08,276,71
"20918",2007-04-09,266,70
"20919",2007-04-10,257,71
"20920",2007-04-11,255,71
"20921",2007-04-12,449,67
"20922",2007-04-13,800,68
"20923",2007-04-14,544,70
"20924",2007-04-15,1240,60
"20925",2007-04-16,4160,49
"20926",2007-04-17,1990,49
"20927",2007-04-18,887,53
"20928",2007-04-19,638,54
"20929",2007-04-20,520,56
"20930",2007-04-21,456,60
"20931",2007-04-22,429,64
"20932",2007-04-23,384,67
"20933",2007-04-24,352,71
"20934",2007-04-25,322,73
"20935",2007-04-26,321,74
"20936",2007-04-27,318,73
"20937",2007-04-28,686,75
"20938",2007-04-29,485,69
"20939",2007-04-30,346,69
"20940",2007-05-01,291,74
"20941",2007-05-02,262,77
"20942",2007-05-03,266,77
"20943",2007-05-04,337,70
"20944",2007-05-05,415,68
"20945",2007-05-06,362,69
"20946",2007-05-07,292,70
"20947",2007-05-08,249,70
"20948",2007-05-09,236,71
"20949",2007-05-10,262,73
"20950",2007-05-11,249,74
"20951",2007-05-12,245,77
"20952",2007-05-13,566,76
"20953",2007-05-14,458,71
"20954",2007-05-15,287,68
"20955",2007-05-16,233,72
"20956",2007-05-17,251,72
"20957",2007-05-18,251,71
"20958",2007-05-19,265,71
"20959",2007-05-20,312,72
"20960",2007-05-21,238,75
"20961",2007-05-22,199,79
"20962",2007-05-23,179,79
"20963",2007-05-24,168,79
"20964",2007-05-25,157,80
"20965",2007-05-26,150,81
"20966",2007-05-27,145,82
"20967",2007-05-28,137,83
"20968",2007-05-29,131,85
"20969",2007-05-30,123,85
"20970",2007-05-31,117,86
"20971",2007-06-01,110,84
"20972",2007-06-02,108,85
"20973",2007-06-03,132,81
"20974",2007-06-04,297,72
"20975",2007-06-05,316,76
"20976",2007-06-06,252,77
"20977",2007-06-07,183,80
"20978",2007-06-08,141,84
"20979",2007-06-09,123,86
"20980",2007-06-10,114,83
"20981",2007-06-11,116,79
"20982",2007-06-12,137,85
"20983",2007-06-13,403,87
"20984",2007-06-14,188,69
"20985",2007-06-15,138,69
"20986",2007-06-16,125,71
"20987",2007-06-17,125,75
"20988",2007-06-18,185,76
"20989",2007-06-19,151,78
"20990",2007-06-20,114,NA
"20991",2007-06-21,105,NA
"20992",2007-06-22,98.5,NA
"20993",2007-06-23,93.7,NA
"20994",2007-06-24,88.1,NA
"20995",2007-06-25,84.3,NA
"20996",2007-06-26,81.4,NA
"20997",2007-06-27,85.1,NA
"20998",2007-06-28,81.9,NA
"20999",2007-06-29,77.6,NA
"21000",2007-06-30,73.4,93
"21001",2007-07-01,76.1,94
"21002",2007-07-02,75.8,92
"21003",2007-07-03,70,92
"21004",2007-07-04,66,93
"21005",2007-07-05,64.8,95
"21006",2007-07-06,64.4,98
"21007",2007-07-07,64.6,99
"21008",2007-07-08,68.6,99
"21009",2007-07-09,68.5,98
"21010",2007-07-10,67.5,97
"21011",2007-07-11,97.5,82
"21012",2007-07-12,80,89
"21013",2007-07-13,89.7,89
"21014",2007-07-14,71.9,89
"21015",2007-07-15,65.7,94
"21016",2007-07-16,61.8,96
"21017",2007-07-17,60.1,97
"21018",2007-07-18,74.6,96
"21019",2007-07-19,76.6,88
"21020",2007-07-20,72.8,91
"21021",2007-07-21,70.8,95
"21022",2007-07-22,60,98
"21023",2007-07-23,56.8,105
"21024",2007-07-24,53.1,100
"21025",2007-07-25,50.1,100
"21026",2007-07-26,46.9,102
"21027",2007-07-27,44.4,104
"21028",2007-07-28,47.2,104
"21029",2007-07-29,49.8,104
"21030",2007-07-30,49.5,102
"21031",2007-07-31,112,100
"21032",2007-08-01,112,104
"21033",2007-08-02,77.4,NA
"21034",2007-08-03,57.6,NA
"21035",2007-08-04,50.9,89
"21036",2007-08-05,42.3,91
"21037",2007-08-06,36.7,NA
"21038",2007-08-07,32.8,NA
"21039",2007-08-08,28.5,NA
"21040",2007-08-09,26.7,NA
"21041",2007-08-10,24.9,NA
"21042",2007-08-11,28.6,NA
"21043",2007-08-12,30.7,NA
"21044",2007-08-13,27.5,NA
"21045",2007-08-14,24.9,NA
"21046",2007-08-15,23.4,NA
"21047",2007-08-16,24.4,NA
"21048",2007-08-17,26.5,NA
"21049",2007-08-18,27.6,NA
"21050",2007-08-19,23.4,NA
"21051",2007-08-20,21.9,NA
"21052",2007-08-21,22.7,NA
"21053",2007-08-22,22.2,NA
"21054",2007-08-23,19.4,NA
"21055",2007-08-24,17.2,NA
"21056",2007-08-25,17,NA
"21057",2007-08-26,21.9,NA
"21058",2007-08-27,22.2,NA
"21059",2007-08-28,20.8,NA
"21060",2007-08-29,23.1,NA
"21061",2007-08-30,19,NA
"21062",2007-08-31,16.5,119
"21063",2007-09-01,16,119
"21064",2007-09-02,14.8,118
"21065",2007-09-03,13.4,118
"21066",2007-09-04,15.3,120
"21067",2007-09-05,14.8,120
"21068",2007-09-06,13.7,120
"21069",2007-09-07,12.5,122
"21070",2007-09-08,11.9,123
"21071",2007-09-09,10.2,123
"21072",2007-09-10,9.25,124
"21073",2007-09-11,8.75,125
"21074",2007-09-12,8.05,127
"21075",2007-09-13,7.5,127
"21076",2007-09-14,7.13,127
"21077",2007-09-15,9.71,126
"21078",2007-09-16,15,126
"21079",2007-09-17,17.8,122
"21080",2007-09-18,17.1,119
"21081",2007-09-19,17.7,115
"21082",2007-09-20,16.6,115
"21083",2007-09-21,16.8,116
"21084",2007-09-22,18.5,117
"21085",2007-09-23,18.3,117
"21086",2007-09-24,17.7,121
"21087",2007-09-25,16.4,124
"21088",2007-09-26,15.5,127
"21089",2007-09-27,13.9,118
"21090",2007-09-28,11.8,119
"21091",2007-09-29,10,121
"21092",2007-09-30,9.1,121
"21093",2007-10-01,8.59,120
"21094",2007-10-02,8.14,122
"21095",2007-10-03,7.02,125
"21096",2007-10-04,7.2,126
"21097",2007-10-05,7.57,127
"21098",2007-10-06,10.3,127
"21099",2007-10-07,18,127
"21100",2007-10-08,12.8,127
"21101",2007-10-09,12.9,126
"21102",2007-10-10,15.7,124
"21103",2007-10-11,16,122
"21104",2007-10-12,13.5,120
"21105",2007-10-13,11.6,121
"21106",2007-10-14,9.82,122
"21107",2007-10-15,9.88,122
"21108",2007-10-16,9.9,123
"21109",2007-10-17,9.55,123
"21110",2007-10-18,9.42,124
"21111",2007-10-19,9.53,125
"21112",2007-10-20,10.5,125
"21113",2007-10-21,10.3,123
"21114",2007-10-22,10.2,123
"21115",2007-10-23,10.6,124
"21116",2007-10-24,13.1,125
"21117",2007-10-25,28.5,113
"21118",2007-10-26,186,100
"21119",2007-10-27,408,98
"21120",2007-10-28,795,91
"21121",2007-10-29,342,92
"21122",2007-10-30,135,94
"21123",2007-10-31,87.9,96
"21124",2007-11-01,76.9,99
"21125",2007-11-02,66.9,102
"21126",2007-11-03,61.4,105
"21127",2007-11-04,55.1,107
"21128",2007-11-05,52.5,109
"21129",2007-11-06,50.8,111
"21130",2007-11-07,48.1,111
"21131",2007-11-08,50.6,111
"21132",2007-11-09,50,111
"21133",2007-11-10,52.6,110
"21134",2007-11-11,55,109
"21135",2007-11-12,57,108
"21136",2007-11-13,58.8,108
"21137",2007-11-14,60.3,106
"21138",2007-11-15,60.1,107
"21139",2007-11-16,61,109
"21140",2007-11-17,62,109
"21141",2007-11-18,63.8,109
"21142",2007-11-19,69.2,109
"21143",2007-11-20,68.6,109
"21144",2007-11-21,67.9,111
"21145",2007-11-22,65.3,112
"21146",2007-11-23,65.1,113
"21147",2007-11-24,63.7,113
"21148",2007-11-25,62.9,114
"21149",2007-11-26,64.8,114
"21150",2007-11-27,67,113
"21151",2007-11-28,66.7,113
"21152",2007-11-29,66.6,113
"21153",2007-11-30,64.4,112
"21154",2007-12-01,62.2,112
"21155",2007-12-02,64,NA
"21156",2007-12-03,66,NA
"21157",2007-12-04,65.8,111
"21158",2007-12-05,65,NA
"21159",2007-12-06,63.9,107
"21160",2007-12-07,62.7,106
"21161",2007-12-08,64,107
"21162",2007-12-09,64.9,107
"21163",2007-12-10,64.9,107
"21164",2007-12-11,64.2,107
"21165",2007-12-12,65,107
"21166",2007-12-13,65.4,107
"21167",2007-12-14,65,106
"21168",2007-12-15,65.8,104
"21169",2007-12-16,95.2,93
"21170",2007-12-17,153,96
"21171",2007-12-18,151,101
"21172",2007-12-19,123,108
"21173",2007-12-20,94.1,79
"21174",2007-12-21,81.4,72
"21175",2007-12-22,76.4,70
"21176",2007-12-23,74,71
"21177",2007-12-24,73.8,71
"21178",2007-12-25,73,70
"21179",2007-12-26,84.6,66
"21180",2007-12-27,510,87
"21181",2007-12-28,744,87
"21182",2007-12-29,350,66
"21183",2007-12-30,251,66
"21184",2007-12-31,1520,63
"21185",2008-01-01,1030,59
"21186",2008-01-02,400,62
"21187",2008-01-03,300,65
"21188",2008-01-04,240,68
"21189",2008-01-05,190,70
"21190",2008-01-06,175,72
"21191",2008-01-07,165,73
"21192",2008-01-08,160,75
"21193",2008-01-09,155,76
"21194",2008-01-10,145,77
"21195",2008-01-11,140,78
"21196",2008-01-12,135,79
"21197",2008-01-13,130,80
"21198",2008-01-14,115,80
"21199",2008-01-15,100,81
"21200",2008-01-16,90,81
"21201",2008-01-17,100,81
"21202",2008-01-18,125,80
"21203",2008-01-19,145,81
"21204",2008-01-20,165,84
"21205",2008-01-21,170,83
"21206",2008-01-22,170,85
"21207",2008-01-23,157,88
"21208",2008-01-24,154,90
"21209",2008-01-25,142,90
"21210",2008-01-26,120,92
"21211",2008-01-27,114,94
"21212",2008-01-28,118,96
"21213",2008-01-29,111,98
"21214",2008-01-30,112,99
"21215",2008-01-31,115,100
"21216",2008-02-01,153,100
"21217",2008-02-02,638,85
"21218",2008-02-03,749,67
"21219",2008-02-04,409,63
"21220",2008-02-05,296,63
"21221",2008-02-06,250,65
"21222",2008-02-07,208,68
"21223",2008-02-08,175,71
"21224",2008-02-09,150,73
"21225",2008-02-10,134,76
"21226",2008-02-11,119,78
"21227",2008-02-12,110,79
"21228",2008-02-13,118,81
"21229",2008-02-14,235,81
"21230",2008-02-15,721,87
"21231",2008-02-16,556,78
"21232",2008-02-17,366,75
"21233",2008-02-18,277,76
"21234",2008-02-19,234,78
"21235",2008-02-20,203,79
"21236",2008-02-21,176,80
"21237",2008-02-22,159,81
"21238",2008-02-23,157,82
"21239",2008-02-24,149,82
"21240",2008-02-25,150,82
"21241",2008-02-26,147,83
"21242",2008-02-27,146,83
"21243",2008-02-28,145,84
"21244",2008-02-29,132,85
"21245",2008-03-01,122,85
"21246",2008-03-02,114,85
"21247",2008-03-03,110,85
"21248",2008-03-04,110,85
"21249",2008-03-05,1380,77
"21250",2008-03-06,3300,69
"21251",2008-03-07,767,73
"21252",2008-03-08,1770,73
"21253",2008-03-09,1750,78
"21254",2008-03-10,773,76
"21255",2008-03-11,492,77
"21256",2008-03-12,373,83
"21257",2008-03-13,305,79
"21258",2008-03-14,258,79
"21259",2008-03-15,220,89
"21260",2008-03-16,280,95
"21261",2008-03-17,380,87
"21262",2008-03-18,328,102
"21263",2008-03-19,247,107
"21264",2008-03-20,222,112
"21265",2008-03-21,217,105
"21266",2008-03-22,208,104
"21267",2008-03-23,173,104
"21268",2008-03-24,140,90
"21269",2008-03-25,127,76
"21270",2008-03-26,115,77
"21271",2008-03-27,108,79
"21272",2008-03-28,102,87
"21273",2008-03-29,97.7,91
"21274",2008-03-30,89.9,87
"21275",2008-03-31,102,86
"21276",2008-04-01,661,81
"21277",2008-04-02,1460,82
"21278",2008-04-03,658,83
"21279",2008-04-04,549,67
"21280",2008-04-05,1930,70
"21281",2008-04-06,2100,64
"21282",2008-04-07,1430,71
"21283",2008-04-08,852,79
"21284",2008-04-09,570,84
"21285",2008-04-10,440,79
"21286",2008-04-11,362,99
"21287",2008-04-12,299,113
"21288",2008-04-13,358,97
"21289",2008-04-14,412,96
"21290",2008-04-15,275,88
"21291",2008-04-16,217,88
"21292",2008-04-17,187,82
"21293",2008-04-18,168,85
"21294",2008-04-19,160,89
"21295",2008-04-20,175,95
"21296",2008-04-21,388,94
"21297",2008-04-22,363,87
"21298",2008-04-23,278,88
"21299",2008-04-24,246,95
"21300",2008-04-25,205,96
"21301",2008-04-26,173,97
"21302",2008-04-27,194,100
"21303",2008-04-28,303,98
"21304",2008-04-29,1240,96
"21305",2008-04-30,900,117
"21306",2008-05-01,437,144
"21307",2008-05-02,303,147
"21308",2008-05-03,229,155
"21309",2008-05-04,183,143
"21310",2008-05-05,157,125
"21311",2008-05-06,139,105
"21312",2008-05-07,128,102
"21313",2008-05-08,117,106
"21314",2008-05-09,721,90
"21315",2008-05-10,3850,60
"21316",2008-05-11,1080,63
"21317",2008-05-12,2150,57
"21318",2008-05-13,1640,42
"21319",2008-05-14,702,38
"21320",2008-05-15,463,40
"21321",2008-05-16,359,45
"21322",2008-05-17,325,50
"21323",2008-05-18,293,49
"21324",2008-05-19,233,51
"21325",2008-05-20,212,52
"21326",2008-05-21,239,52
"21327",2008-05-22,197,51
"21328",2008-05-23,170,50
"21329",2008-05-24,152,50
"21330",2008-05-25,153,51
"21331",2008-05-26,136,79
"21332",2008-05-27,125,84
"21333",2008-05-28,128,85
"21334",2008-05-29,128,84
"21335",2008-05-30,119,86
"21336",2008-05-31,113,88
"21337",2008-06-01,107,89
"21338",2008-06-02,102,90
"21339",2008-06-03,97.2,91
"21340",2008-06-04,93.5,93
"21341",2008-06-05,91.8,95
"21342",2008-06-06,87.3,96
"21343",2008-06-07,80.8,98
"21344",2008-06-08,75,100
"21345",2008-06-09,69.4,102
"21346",2008-06-10,64.1,NA
"21347",2008-06-11,60.1,NA
"21348",2008-06-12,55.6,NA
"21349",2008-06-13,51.5,NA
"21350",2008-06-14,49,108
"21351",2008-06-15,46.4,109
"21352",2008-06-16,45.3,110
"21353",2008-06-17,45.9,110
"21354",2008-06-18,47,110
"21355",2008-06-19,45.6,110
"21356",2008-06-20,41.7,110
"21357",2008-06-21,41.4,111
"21358",2008-06-22,37.7,112
"21359",2008-06-23,43.4,113
"21360",2008-06-24,55.7,109
"21361",2008-06-25,63.8,103
"21362",2008-06-26,50.3,108
"21363",2008-06-27,40.6,113
"21364",2008-06-28,36.5,115
"21365",2008-06-29,35.5,115
"21366",2008-06-30,86,95
"21367",2008-07-01,76.8,83
"21368",2008-07-02,45.6,93
"21369",2008-07-03,36.4,99
"21370",2008-07-04,32.9,104
"21371",2008-07-05,39.2,106
"21372",2008-07-06,171,80
"21373",2008-07-07,75.1,70
"21374",2008-07-08,46.8,77
"21375",2008-07-09,81.5,87
"21376",2008-07-10,95.8,90
"21377",2008-07-11,209,87
"21378",2008-07-12,103,82
"21379",2008-07-13,62.7,82
"21380",2008-07-14,48.5,82
"21381",2008-07-15,41.8,83
"21382",2008-07-16,37,85
"21383",2008-07-17,35.5,88
"21384",2008-07-18,33.6,90
"21385",2008-07-19,28.6,91
"21386",2008-07-20,25,93
"21387",2008-07-21,22.4,96
"21388",2008-07-22,19.7,99
"21389",2008-07-23,18.2,100
"21390",2008-07-24,25.2,100
"21391",2008-07-25,26.5,94
"21392",2008-07-26,20.5,91
"21393",2008-07-27,18.8,95
"21394",2008-07-28,26.1,96
"21395",2008-07-29,34.1,92
"21396",2008-07-30,23.8,90
"21397",2008-07-31,20.8,91
"21398",2008-08-01,25.5,92
"21399",2008-08-02,24,94
"21400",2008-08-03,18.4,94
"21401",2008-08-04,15.4,96
"21402",2008-08-05,13.6,100
"21403",2008-08-06,12.3,103
"21404",2008-08-07,11.4,105
"21405",2008-08-08,10.2,106
"21406",2008-08-09,9.12,106
"21407",2008-08-10,8.12,108
"21408",2008-08-11,7.34,109
"21409",2008-08-12,6.4,107
"21410",2008-08-13,5.75,115
"21411",2008-08-14,5.42,132
"21412",2008-08-15,4.95,150
"21413",2008-08-16,5.25,145
"21414",2008-08-17,5.95,123
"21415",2008-08-18,7.5,122
"21416",2008-08-19,8.59,112
"21417",2008-08-20,6.32,107
"21418",2008-08-21,4.66,NA
"21419",2008-08-22,3.98,NA
"21420",2008-08-23,3.51,NA
"21421",2008-08-24,3.06,NA
"21422",2008-08-25,2.89,NA
"21423",2008-08-26,3.17,NA
"21424",2008-08-27,4.25,NA
"21425",2008-08-28,14.5,NA
"21426",2008-08-29,47.7,NA
"21427",2008-08-30,221,NA
"21428",2008-08-31,74.6,NA
"21429",2008-09-01,40.3,NA
"21430",2008-09-02,28.5,NA
"21431",2008-09-03,25.6,NA
"21432",2008-09-04,27.8,NA
"21433",2008-09-05,21.2,NA
"21434",2008-09-06,176,NA
"21435",2008-09-07,3900,38
"21436",2008-09-08,2830,37
"21437",2008-09-09,311,39
"21438",2008-09-10,171,53
"21439",2008-09-11,120,56
"21440",2008-09-12,96,NA
"21441",2008-09-13,97.5,NA
"21442",2008-09-14,90.3,NA
"21443",2008-09-15,82.2,NA
"21444",2008-09-16,76.3,79
"21445",2008-09-17,77.2,81
"21446",2008-09-18,74.2,83
"21447",2008-09-19,69.2,86
"21448",2008-09-20,66,88
"21449",2008-09-21,63.7,90
"21450",2008-09-22,61.8,92
"21451",2008-09-23,59.9,93
"21452",2008-09-24,57.9,94
"21453",2008-09-25,57.1,95
"21454",2008-09-26,69.2,91
"21455",2008-09-27,154,83
"21456",2008-09-28,129,74
"21457",2008-09-29,113,79
"21458",2008-09-30,96.8,84
"21459",2008-10-01,82.2,88
"21460",2008-10-02,76.3,90
"21461",2008-10-03,65.1,91
"21462",2008-10-04,58,94
"21463",2008-10-05,54.1,95
"21464",2008-10-06,48.6,97
"21465",2008-10-07,44.7,98
"21466",2008-10-08,41.4,99
"21467",2008-10-09,38.3,101
"21468",2008-10-10,36.8,102
"21469",2008-10-11,38.2,102
"21470",2008-10-12,34,102
"21471",2008-10-13,31.3,103
"21472",2008-10-14,29,103
"21473",2008-10-15,27.1,104
"21474",2008-10-16,26.6,105
"21475",2008-10-17,26.2,107
"21476",2008-10-18,27.5,106
"21477",2008-10-19,30.6,107
"21478",2008-10-20,31.6,106
"21479",2008-10-21,30.6,106
"21480",2008-10-22,32.8,107
"21481",2008-10-23,32.3,107
"21482",2008-10-24,29.7,108
"21483",2008-10-25,29.6,109
"21484",2008-10-26,30.5,110
"21485",2008-10-27,32.3,110
"21486",2008-10-28,32.3,110
"21487",2008-10-29,32.8,110
"21488",2008-10-30,31.7,112
"21489",2008-10-31,30.9,113
"21490",2008-11-01,31.5,114
"21491",2008-11-02,32.6,115
"21492",2008-11-03,33,116
"21493",2008-11-04,34.7,118
"21494",2008-11-05,38.7,119
"21495",2008-11-06,41.3,120
"21496",2008-11-07,42.6,121
"21497",2008-11-08,45.3,122
"21498",2008-11-09,48.3,123
"21499",2008-11-10,44.4,125
"21500",2008-11-11,41.2,126
"21501",2008-11-12,39.5,126
"21502",2008-11-13,39.3,126
"21503",2008-11-14,40.8,126
"21504",2008-11-15,218,110
"21505",2008-11-16,230,89
"21506",2008-11-17,223,101
"21507",2008-11-18,130,96
"21508",2008-11-19,94,92
"21509",2008-11-20,78.4,94
"21510",2008-11-21,72.5,94
"21511",2008-11-22,67.1,94
"21512",2008-11-23,64,93
"21513",2008-11-24,62.6,91
"21514",2008-11-25,68.5,89
"21515",2008-11-26,78,87
"21516",2008-11-27,77.2,86
"21517",2008-11-28,74.5,86
"21518",2008-11-29,74.2,86
"21519",2008-11-30,107,83
"21520",2008-12-01,508,74
"21521",2008-12-02,559,71
"21522",2008-12-03,272,65
"21523",2008-12-04,159,63
"21524",2008-12-05,120,63
